track_id,playlist_url,playlist_name,track_name,track_popularity,artist_name,album,album_cover,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
2WQp0WTZFKQCM7Wvy3msGL,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,真実の恋,41,２８１４,新しい日の誕生,https://i.scdn.co/image/ab67616d0000b2731be92a146cb0b49b0b2222f0,"['cyberpunk', 'dreampunk', 'hardvapour', 'slushwave', 'vaporwave']",40,0.32,0.528,1.0,-12.612,0.0,0.034,0.585,0.959,0.118,0.0389,149.948,432000.0,4.0,ambient
692W5bru0cz8W0qgSCsOqh,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,新しい日の誕生,33,２８１４,新しい日の誕生,https://i.scdn.co/image/ab67616d0000b2731be92a146cb0b49b0b2222f0,"['cyberpunk', 'dreampunk', 'hardvapour', 'slushwave', 'vaporwave']",40,0.379,0.533,4.0,-14.976,0.0,0.0373,0.47,0.972,0.266,0.0391,132.012,784000.0,4.0,ambient
7qVLOyqk3wrq1dA23GNwUJ,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Before the Rain,29,２８１４,Rain Temple,https://i.scdn.co/image/ab67616d0000b273429f9ba4e67ea3d5dfd5ad73,"['cyberpunk', 'dreampunk', 'hardvapour', 'slushwave', 'vaporwave']",40,0.187,0.443,9.0,-15.124,0.0,0.0424,0.389,0.923,0.174,0.0556,116.077,433000.0,3.0,ambient
4UreYC5yPdhZthaIVDAK5e,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Lost in a Dream,24,２８１４,Rain Temple,https://i.scdn.co/image/ab67616d0000b273429f9ba4e67ea3d5dfd5ad73,"['cyberpunk', 'dreampunk', 'hardvapour', 'slushwave', 'vaporwave']",40,0.214,0.473,9.0,-13.326,1.0,0.0362,0.13,0.767,0.36,0.0371,132.249,424000.0,4.0,ambient
2ZOXj08oKlYw84UzwohhIA,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Guided by Love,25,２８１４,Rain Temple,https://i.scdn.co/image/ab67616d0000b273429f9ba4e67ea3d5dfd5ad73,"['cyberpunk', 'dreampunk', 'hardvapour', 'slushwave', 'vaporwave']",40,0.0965,0.403,1.0,-12.479,0.0,0.0328,0.898,0.787,0.381,0.0398,88.049,360000.0,4.0,ambient
66VfZYPlsnWWzvg2NJDn1E,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Arcadia,24,２８１４,Lost Fragments,https://i.scdn.co/image/ab67616d0000b2737e502dc8b164791975a50f4b,"['cyberpunk', 'dreampunk', 'hardvapour', 'slushwave', 'vaporwave']",40,0.671,0.555,0.0,-12.462,1.0,0.0344,0.353,0.873,0.0876,0.0414,114.997,330000.0,4.0,ambient
3Iixk3wem59mts5DsIByQT,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Droning City,18,２８１４,Lost Fragments,https://i.scdn.co/image/ab67616d0000b2737e502dc8b164791975a50f4b,"['cyberpunk', 'dreampunk', 'hardvapour', 'slushwave', 'vaporwave']",40,0.172,0.513,8.0,-22.623,0.0,0.246,0.201,0.783,0.359,0.173,86.734,474000.0,4.0,ambient
3THAGCU5s1mEgycCMaZ8Y8,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Impact,18,２８１４,Lost Fragments,https://i.scdn.co/image/ab67616d0000b2737e502dc8b164791975a50f4b,"['cyberpunk', 'dreampunk', 'hardvapour', 'slushwave', 'vaporwave']",40,0.49,0.625,11.0,-15.446,1.0,0.144,0.292,0.87,0.349,0.241,76.98,442000.0,4.0,ambient
4wnUKbHxz5Wv8UHfPKFEwD,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Logo,21,憂鬱,Logo,https://i.scdn.co/image/ab67616d0000b273f168f2278b6094df02fe52fe,['chillsynth'],33,0.47,0.156,5.0,-28.184,0.0,0.0822,0.89,0.947,0.193,0.101,133.662,115206.0,3.0,ambient
6s6Ui6r2jm4NM36npokCSz,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Cerulean,33,Kaisaku,Cerulean / Remnants Of Us,https://i.scdn.co/image/ab67616d0000b273b0379db0cbb7e71d60527679,['chillstep'],28,0.586,0.55,5.0,-10.846,1.0,0.0411,0.0287,0.937,0.0674,0.128,115.974,291724.0,4.0,ambient
33C5V7HbFoY2Hg5hZsgz2A,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Remnants Of Us,32,Kaisaku,Cerulean / Remnants Of Us,https://i.scdn.co/image/ab67616d0000b273b0379db0cbb7e71d60527679,['chillstep'],28,0.69,0.514,8.0,-11.836,0.0,0.0661,0.178,0.917,0.101,0.0385,111.984,296250.0,4.0,ambient
5MEMXdP99H2PB3kOtV8Dbm,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Glossy Heart,19,Kaisaku,Aishū,https://i.scdn.co/image/ab67616d0000b273080f89f393d5c8423a090f9a,['chillstep'],28,0.101,0.344,6.0,-16.424,0.0,0.052,0.421,0.913,0.0883,0.0527,75.273,354174.0,4.0,ambient
1qMPn9SkRF2PHa3XEJhSKf,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Everchanging,11,Kaisaku,Sky Memoirs,https://i.scdn.co/image/ab67616d0000b27317e750a4d0f041639f93566f,['chillstep'],28,0.303,0.337,9.0,-13.136,1.0,0.038,0.0103,0.792,0.11,0.0726,171.973,234419.0,4.0,ambient
1LFhPQgIbj8Vkg1Ihwc2bA,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Ephemera,17,Kaisaku,Aishū,https://i.scdn.co/image/ab67616d0000b273080f89f393d5c8423a090f9a,['chillstep'],28,0.378,0.538,8.0,-12.177,0.0,0.11,0.0795,0.907,0.113,0.0964,133.979,267887.0,4.0,ambient
50erzw51v01g4uNDhcIljp,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Limbo,3,Kaisaku,Aishū,https://i.scdn.co/image/ab67616d0000b273080f89f393d5c8423a090f9a,['chillstep'],28,0.771,0.414,2.0,-15.134,1.0,0.1,0.554,0.909,0.111,0.118,105.998,165297.0,4.0,ambient
2hdbm3uUKpLn6kSmAPrRPk,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,100 million light years,20,Blut Own,Carpe Noctem,https://i.scdn.co/image/ab67616d0000b273c3e09eb9565eec0d73f85771,['hardwave'],27,0.554,0.505,8.0,-16.126,0.0,0.0341,0.473,0.846,0.105,0.125,138.03,382218.0,4.0,ambient
1XOzk401ueOmoJnlbRfash,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Silent,4,Blut Own,Silent,https://i.scdn.co/image/ab67616d0000b273cd0b466a1c14fc5998d97268,['hardwave'],27,0.191,0.526,4.0,-10.713,0.0,0.0353,0.0736,0.0125,0.107,0.045,97.525,296327.0,4.0,ambient
4vnrJ0eZ80C0NwJ6VXKH96,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Endless Space In Mirror,17,Blut Own,Somnambula,https://i.scdn.co/image/ab67616d0000b2735b6a22e486be0c9cd88ebaf7,['hardwave'],27,0.49,0.369,7.0,-16.798,1.0,0.0723,0.873,0.916,0.0928,0.0472,135.98,246994.0,4.0,ambient
22xbsFjdGbpM4ISEWdN9d4,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Hypnosis,3,Blut Own,Hypnosis,https://i.scdn.co/image/ab67616d0000b273e3a977e554bc4561ddb66b94,['hardwave'],27,0.64,0.435,11.0,-13.382,1.0,0.0692,0.335,0.944,0.0989,0.0878,125.03,291360.0,4.0,ambient
1aQpQDtF1f7NYdzGqCHcQ6,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Tranquil,20,Blut Own,Tranquil,https://i.scdn.co/image/ab67616d0000b2730d900a8aaacd9e6e2aefb158,['hardwave'],27,0.319,0.401,5.0,-10.545,1.0,0.0756,0.413,0.914,0.0532,0.124,83.742,230125.0,4.0,ambient
1IKul4QT9tE8amXpT8RYhP,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Reminiscence,11,Blut Own,Reminiscence,https://i.scdn.co/image/ab67616d0000b273e1a4069dc4c9432bcde8ee3e,['hardwave'],27,0.662,0.397,3.0,-14.358,1.0,0.037,0.368,0.922,0.0913,0.126,131.99,232727.0,4.0,ambient
1HOPhltXX8jxsfR8KPniFR,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Constellations,4,Blut Own,Carpe Noctem,https://i.scdn.co/image/ab67616d0000b273c3e09eb9565eec0d73f85771,['hardwave'],27,0.664,0.347,10.0,-16.811,0.0,0.0354,0.705,0.914,0.0978,0.0867,134.028,320597.0,4.0,ambient
7rJCCHYgKqQQ4FNv354QNl,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Escaped,3,Blut Own,Escaped,https://i.scdn.co/image/ab67616d0000b27333e4fab357720154d3af7395,['hardwave'],27,0.554,0.449,5.0,-14.07,0.0,0.0435,0.851,0.908,0.103,0.0855,133.982,293172.0,4.0,ambient
1S99caS6b1RFl7qRxGiiIB,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Stone Flower,1,Blut Own,Stone Flower,https://i.scdn.co/image/ab67616d0000b273d31cc7cbfe8e998ac2113c66,['hardwave'],27,0.656,0.484,7.0,-12.327,1.0,0.0499,0.00533,0.907,0.0972,0.0385,123.995,351774.0,4.0,ambient
56g2KChPrsfWmnAMGZloX9,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Serotonin - Radio Mix,35,Pensees,Serotonin (Radio Mix),https://i.scdn.co/image/ab67616d0000b273161e7d76ef4c0bf2cb32d982,"['russian electronic', 'wave']",37,0.505,0.36,9.0,-16.066,0.0,0.057,0.616,0.881,0.114,0.0725,95.771,221553.0,4.0,ambient
57LzKQoQDo4hWv7tdf894l,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,E d e n T r a n s i t,30,猫 シ Corp.,Hiraeth,https://i.scdn.co/image/ab67616d0000b273f9b812122364520a11dc4119,"['future funk', 'hardvapour', 'mallsoft', 'vaporwave']",40,0.146,0.428,0.0,-20.268,1.0,0.119,0.9,0.974,0.563,0.0382,138.748,255747.0,4.0,ambient
1g5lxQZ2ibydQj35Mzkawg,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Glide,31,Femto,Compilation N1,https://i.scdn.co/image/ab67616d0000b273c67ec570eb75eedee5160cd6,[],15,0.67,0.633,2.0,-10.871,0.0,0.0284,0.286,0.881,0.105,0.0506,100.008,291600.0,4.0,ambient
3AAjFk4jVAESMI0JX7XPRL,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Day 9,19,Calcou,Daydreams,https://i.scdn.co/image/ab67616d0000b273a179f603fa996c4120581916,[],30,0.741,0.614,6.0,-12.987,0.0,0.117,0.414,0.884,0.819,0.0374,119.977,230000.0,4.0,ambient
1k83LXE0E8tYrDln8tsNAk,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Willow Tree Testing,32,Sun Rain,Sheets,https://i.scdn.co/image/ab67616d0000b273bea912b21ca8af7114e8c3fa,[],24,0.275,0.299,3.0,-17.774,0.0,0.0343,0.43,0.962,0.126,0.161,63.009,260187.0,4.0,ambient
4B6cnrdVs93EAVojkKqqOX,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Consequences,30,Outsidr,Consequences,https://i.scdn.co/image/ab67616d0000b273c0de00b2f888bbf0bcab8a76,['wave'],19,0.584,0.665,11.0,-7.34,0.0,0.0421,0.0182,0.903,0.225,0.0383,67.5,254222.0,4.0,ambient
2RZINvCqDeELsbHXRc8HVt,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Supermoon,47,Kosco,Supermoon,https://i.scdn.co/image/ab67616d0000b273a691e88c720dedf4ae61724f,[],30,0.631,0.507,9.0,-11.687,0.0,0.0407,0.487,0.808,0.0935,0.126,120.018,312000.0,4.0,ambient
7eXEj06FFeSUi33Rcs3BOn,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Cleo,36,Boombox Experiments,Boombox Experiments,https://i.scdn.co/image/ab67616d0000b273038f53127f4bf2f04efdcbed,[],18,0.429,0.708,11.0,-8.696,0.0,0.292,0.447,0.861,0.236,0.491,124.012,198947.0,4.0,ambient
5xwtm5KsZqqVLETeg6QdVv,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Retrospective,22,Mazoulew,Retrospective,https://i.scdn.co/image/ab67616d0000b273adf029c55b271a6481449ced,['new french touch'],42,0.686,0.663,4.0,-9.73,0.0,0.0401,0.248,0.875,0.0817,0.154,122.006,337275.0,4.0,ambient
6TpGS6BT86cCUfrIlpqiGe,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Playgrounds,21,HAELIUM,Playgrounds,https://i.scdn.co/image/ab67616d0000b2734390a89dc11755706c47ae7a,[],28,0.509,0.805,0.0,-10.138,0.0,0.147,0.251,0.575,0.939,0.448,119.91,268000.0,4.0,ambient
0bjFaASWuMctLGU13jSG0G,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Dive,25,Hannes Kretzer,Dive,https://i.scdn.co/image/ab67616d0000b2738b886a5962ec0961d810b416,[],30,0.626,0.609,8.0,-10.124,1.0,0.0812,0.699,0.899,0.255,0.286,100.004,312413.0,4.0,ambient
6ZQ3XvLBrmwnoNFtU0c2X5,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Do Matter,42,Plaid,The Digging Remedy,https://i.scdn.co/image/ab67616d0000b273aa17898d4e40a3b462787da5,"['abstract', 'ambient', 'deep idm', 'drill and bass', 'electronica', 'intelligent dance music', 'microhouse', 'ninja']",39,0.521,0.289,8.0,-16.915,1.0,0.0302,0.54,0.564,0.111,0.289,99.997,220920.0,4.0,ambient
3Z32BGdjOWvEv9klizswkD,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Far West,35,Max TenRom,Lotus,https://i.scdn.co/image/ab67616d0000b27396cda88dcda7511df1421c79,['ethnotronica'],28,0.786,0.587,2.0,-10.935,1.0,0.0505,0.0175,0.89,0.114,0.0394,124.994,341900.0,4.0,ambient
7CbvozIPc4ufOSILDp8LHO,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Orion,0,Banyan,Orion,https://i.scdn.co/image/ab67616d0000b2730d5d9bed4c44dbcf3aa689c1,"['high vibe', 'samurai trap']",38,0.588,0.655,6.0,-8.947,0.0,0.0327,0.281,0.841,0.0887,0.0303,109.995,166091.0,4.0,ambient
2kjeamERIyybYUkQDWiSpz,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Equilibrium,13,Rushkeys,Equilibrium,https://i.scdn.co/image/ab67616d0000b27366760dd5b1c1d839c6210427,[],11,0.64,0.875,7.0,-10.284,0.0,0.0393,0.197,0.922,0.16,0.888,120.972,285535.0,4.0,ambient
62l304ZncCDm6oYacmAK3G,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,In Between - AK Remix,0,Andrew Applepie,In Between (AK Remix),https://i.scdn.co/image/ab67616d0000b2733a826a7071befb0659fbfb0f,['vapor soul'],40,0.592,0.294,9.0,-18.577,0.0,0.0428,0.962,0.942,0.137,0.196,128.139,190313.0,4.0,ambient
6KNLUSRViRg5bG0E1y1feX,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Wanderlust,54,AK,Discovery,https://i.scdn.co/image/ab67616d0000b273b9c63b9dae473bf527b9ffc5,[],52,0.522,0.32,0.0,-12.966,0.0,0.0546,0.6,0.933,0.0944,0.0338,174.008,231724.0,4.0,ambient
5bO33fxvcGqZp7Pw3zIQsj,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Discovery,46,AK,Discovery,https://i.scdn.co/image/ab67616d0000b273b9c63b9dae473bf527b9ffc5,[],52,0.576,0.324,1.0,-12.885,0.0,0.0381,0.902,0.924,0.101,0.132,155.05,210581.0,4.0,ambient
6CPOy0ncsGyFo4nDRItmfU,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Deep Blue,0,AK,Deep Blue,https://i.scdn.co/image/ab67616d0000b2733ac5384623a4e9fb5e8616cb,[],52,0.667,0.56,9.0,-13.864,0.0,0.0467,0.654,0.88,0.0876,0.192,140.511,196441.0,4.0,ambient
5iilQrZJOIWt5b5YVwdcCv,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Daylight,11,Qeight,Moonlight,https://i.scdn.co/image/ab67616d0000b273c47ab0ab25c6d97b710cdf32,[],17,0.702,0.493,5.0,-8.469,0.0,0.0476,0.0236,0.739,0.12,0.353,120.022,322126.0,4.0,ambient
72rc5PamxGNcNcFMBkZosp,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Sentiment,29,Vacant,Deep South EP,https://i.scdn.co/image/ab67616d0000b273a3875c03a6d9d85f1def4cc6,"['substep', 'wave']",32,0.588,0.483,4.0,-15.287,0.0,0.0505,0.465,0.884,0.114,0.0387,110.007,242139.0,5.0,ambient
2SwrhT4PeO0JvXCZQIQ0C3,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Escape,35,Vacant,Escape,https://i.scdn.co/image/ab67616d0000b2738eb00f543090989a9fb6b569,"['substep', 'wave']",32,0.462,0.693,8.0,-13.649,0.0,0.173,0.499,0.85,0.0949,0.114,134.024,289785.0,4.0,ambient
6hUeV1owXYwGT0iKQH5hg4,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,我永遠不會忘記你,39,輕描淡寫,小圈子,https://i.scdn.co/image/ab67616d0000b273fed8beb575da1a8e4e487adf,[],34,0.134,0.164,7.0,-23.687,1.0,0.0345,0.869,0.899,0.1,0.0944,79.514,331338.0,4.0,ambient
5dxeMseehuQ30ZaIsPKmoC,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Permanence,36,Lomea,Permanence,https://i.scdn.co/image/ab67616d0000b2738704f31075d40264b6a77dd2,[],23,0.381,0.401,9.0,-14.133,0.0,0.0329,0.699,0.944,0.206,0.141,99.969,229159.0,4.0,ambient
0VlTcVzfjA8y0S9L7XEirk,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Falling,42,Sappheiros,Falling,https://i.scdn.co/image/ab67616d0000b27384b7d87926cb25291af34820,[],39,0.609,0.389,9.0,-16.846,0.0,0.031,0.598,0.893,0.0952,0.0392,125.027,253466.0,4.0,ambient
5xFOnZloZcH3gJ5EwzetnT,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Keep Going,33,HAELIUM,Recovery (Extented Version),https://i.scdn.co/image/ab67616d0000b273ed583808efeebf3ff96d7bf5,[],28,0.542,0.856,9.0,-8.319,1.0,0.0566,0.0558,0.934,0.129,0.249,140.005,305143.0,4.0,ambient
16QpQs3PPMsiskR0IDa1Y4,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Aperture,22,Soular Order,Encompass,https://i.scdn.co/image/ab67616d0000b27325948981e47f7b742d635f3d,"['chillstep', 'substep']",25,0.768,0.491,5.0,-12.908,0.0,0.209,0.0835,0.901,0.111,0.502,116.963,264000.0,4.0,ambient
4nnrpDq74ezG643TXR56IW,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Forevergreen,24,Lazarus Moment,Bird Flies Home,https://i.scdn.co/image/ab67616d0000b273187ca37b25ffec93e659c8f4,[],16,0.417,0.283,9.0,-14.801,1.0,0.0407,0.434,0.834,0.581,0.193,130.625,320000.0,1.0,ambient
1wQllvErUXLAydIHE1a4eu,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,You Were Bigger Than Life,42,Shook,Continuum,https://i.scdn.co/image/ab67616d0000b2732dff3921db1242279976b779,"['filter house', 'nu disco']",38,0.657,0.612,10.0,-10.716,1.0,0.0359,0.917,0.921,0.095,0.0819,112.978,386475.0,4.0,ambient
4mjiVWNeZMLNUI7REVEhFh,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Red Sky at Night,29,Riversilvers,Red Sky at Night,https://i.scdn.co/image/ab67616d0000b273a8092cd2aebb19f6b7e7139e,[],28,0.647,0.408,2.0,-11.987,1.0,0.0454,0.268,0.852,0.0817,0.0729,160.038,144000.0,4.0,ambient
2LXFGAZsqv613YS2NXEjUg,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Slow Flicker - Tokari Remix,28,Sensitizer,Tempo,https://i.scdn.co/image/ab67616d0000b2733e456a82a1242e19c0e05a69,[],30,0.617,0.387,4.0,-15.093,0.0,0.0468,0.822,0.943,0.121,0.237,109.999,253091.0,4.0,ambient
57YuQl9LVDdDl5Hjr2HBOA,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Atlas,11,Blut Own,Future Hymns Pt. VI,https://i.scdn.co/image/ab67616d0000b273489eaf58d751cf575c23f8a5,['hardwave'],27,0.541,0.315,9.0,-17.083,0.0,0.0312,0.65,0.856,0.138,0.0921,137.975,245217.0,4.0,ambient
7z9D6BguF1dD2QKJDN3gbz,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Never Be,10,Lowxy,Never Be,https://i.scdn.co/image/ab67616d0000b27333d6eae732e8737c317220de,[],25,0.314,0.338,0.0,-15.407,0.0,0.038,0.715,0.929,0.127,0.049,110.004,209477.0,4.0,ambient
3rESloolJQg66R4qk1V5LZ,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Away,9,Lowxy,Away,https://i.scdn.co/image/ab67616d0000b2734096ec9e43d533cb868ac671,[],25,0.618,0.339,4.0,-11.12,0.0,0.0589,0.186,0.914,0.0875,0.0619,170.006,293695.0,4.0,ambient
131fAB2PINt3Kkwlx3GsVO,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Morphine,7,Lowxy,Morphine,https://i.scdn.co/image/ab67616d0000b27383893c856844de9497998db3,[],25,0.512,0.295,1.0,-19.303,1.0,0.0372,0.789,0.879,0.111,0.0373,134.021,286595.0,4.0,ambient
47luvKFvAviMPyc79wI1SS,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Fireflies,19,Spaceouters,Fireflies,https://i.scdn.co/image/ab67616d0000b273fd4acce6b8f3f4baf3bc1786,[],34,0.161,0.136,9.0,-24.259,1.0,0.0598,0.937,0.919,0.0999,0.0593,72.455,298848.0,3.0,ambient
4Bg36o7q1GT6kfGqTwv9Ov,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Reminisce,9,Shane O'Toole,Reminisce,https://i.scdn.co/image/ab67616d0000b273f874e4f2748cf208e4236445,[],1,0.32,0.183,1.0,-16.04,1.0,0.0334,0.85,0.925,0.1,0.0349,144.227,205719.0,4.0,ambient
0sVHdl3iytcShWJckubBMu,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Still Dreaming,48,brillion.,Bedtime Stories Pt. 2,https://i.scdn.co/image/ab67616d0000b273fffa6d31857028b42f8622dd,['lo-fi beats'],53,0.439,0.351,5.0,-14.817,0.0,0.0403,0.679,0.667,0.125,0.0367,77.569,222968.0,4.0,ambient
5szoX7djeMgUhexrlm9u2h,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Carpe Noctem,34,Sorrow,Carpe Noctem,https://i.scdn.co/image/ab67616d0000b27306f0991809c15bed609a54d9,"['bristol electronic', 'chillstep', 'substep', 'vapor twitch', 'wave']",33,0.722,0.377,6.0,-13.964,0.0,0.204,0.179,0.726,0.0978,0.357,135.964,347825.0,4.0,ambient
2jlSffH95Tu5KvPCTzac5L,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,Don't Panic,11,Memorex Memories,In Motion,https://i.scdn.co/image/ab67616d0000b2739287d086fdb1b42e7278f091,['chillsynth'],37,0.3,0.524,3.0,-15.404,0.0,0.274,0.272,0.31,0.284,0.206,80.417,184038.0,3.0,ambient
6owGes01lQYPaLpTfY1oTh,https://open.spotify.com/playlist/1lWWFKfJbEL561Mq3tkTb9?si=97ecd378bfe949f5,Ambient Electronic,A Way Home,29,Memorex Memories,In Motion,https://i.scdn.co/image/ab67616d0000b2739287d086fdb1b42e7278f091,['chillsynth'],37,0.711,0.696,8.0,-11.74,0.0,0.0383,0.214,0.883,0.0917,0.25,91.997,240058.0,4.0,ambient
